date (:DateTime),GPP (μmol / m^2 / s),Tair (K),RH,Pressure (kPa),wind_speed (m / s),SWdn (W / m^2),SWup (W / m^2),LWdn (W / m^2),LWup (W / m^2)
2015-07-27T03:15:00,6.705,281.46,0.7474,87.31,3.5,0,0,250.47,346.8
2015-07-27T03:45:00,3.318,281.44,0.7392,87.32,2.39,0,0,250.13,346.77
2015-07-27T04:15:00,6.811,281.32,0.7318000000000001,87.34,2.78,0,0,248.97,346.6
2015-07-27T04:45:00,5.414,281.02,0.7395999999999999,87.35,1.92,0,0,247.03,344.8
2015-07-27T05:15:00,3.588,281.19,0.7069,87.35,3.06,44.233,13.843,244.33,346.4
2015-07-27T05:45:00,-5.436,281.26,0.6701999999999999,87.4,1.85,124.1,24.943,243.97,347.4
2015-07-27T06:15:00,-5.579,281.38,0.6747,87.42,2.12,217.3,33.163,245.17,350.37
2015-07-27T06:45:00,-7.461,281.86,0.6453,87.42,3.61,319.97,41.46,245,354.33
2015-07-27T07:15:00,-13.419,282.26,0.6131,87.43,4.09,422.9,49.66,246.23,358.6
2015-07-27T07:45:00,-12.705,282.89,0.5885,87.46,3.49,521.03,57.157,250.27,364.77
2015-07-27T08:15:00,-15.299,283.47,0.5547,87.49,3.46,616.8,65.337,253.73,370.6
2015-07-27T08:45:00,-15.715,284.19,0.48810000000000003,87.5,2.43,703.07,71.097,257.93,377.9
2015-07-27T09:15:00,-15.806,285.16,0.44909999999999994,87.51,2.36,780.03,79.243,262.13,384.8
2015-07-27T09:45:00,-17.081,285.87,0.4181,87.52,2.12,833,85,268.1,390.87
2015-07-27T10:15:00,-19.936,286.55,0.4079,87.52,3.07,894.57,87.96,275.93,398.33
2015-07-27T10:45:00,-18.662,287.33,0.3968,87.53,2.93,951.67,88.767,278.07,406.07
2015-07-27T11:15:00,-14.053,287.84,0.37979999999999997,87.55,3.45,1010.7,90.367,281.87,411.8
2015-07-27T11:45:00,-13.137,288.22,0.3635,87.55,3.34,1004,88.367,280.63,414.5
2015-07-27T12:15:00,-11.716,288.55,0.3475,87.55,3.21,1012.3,88.967,283,418.53
2015-07-27T12:45:00,-9.178,288.99,0.33299999999999996,87.55,3.29,980,85.233,281.33,419.5
2015-07-27T13:15:00,-8.902,289.37,0.3109,87.56,3.17,955,83.033,283.97,420.93
2015-07-27T13:45:00,-9.566,289.83,0.3053,87.56,2.65,916.67,80.833,287.3,422.03
2015-07-27T14:15:00,-6.655,289.9,0.3096,87.56,3.55,863,78.703,288.27,420.3
2015-07-27T14:45:00,-10.618,290.2,0.2982,87.55,3.02,796.57,74.747,288.87,419.77
2015-07-27T15:15:00,-8.216,290.28,0.29969999999999997,87.56,4.15,723.7,71.883,287.87,417.63
2015-07-27T15:45:00,-6.882,290.29,0.3075,87.57,4.59,633.87,66.377,285.47,414.43
2015-07-27T16:15:00,-6.553,290.2,0.31370000000000003,87.58,4.2,538.17,59.46,282.03,410.37
2015-07-27T16:45:00,-4.404,289.8,0.3187,87.6,3.81,432.73,53.64,279.47,405.67
2015-07-27T17:15:00,-3.084,289.92,0.3177,87.6,3.07,327.47,45.553,278.9,403.03
2015-07-27T17:45:00,0.089,289.68,0.32130000000000003,87.61,2.82,247.47,36.697,278.93,400.03
2015-07-27T18:15:00,5.341,289.06,0.3318,87.62,3.12,156.93,30.68,276.2,394.27
2015-07-27T18:45:00,5.21,288.28,0.35840000000000005,87.63,3.12,54.303,19.153,273.13,387.07
2015-07-27T19:15:00,4.968,287.33,0.3994,87.64,2.13,6.7483,4.445,270.93,379.87
2015-07-27T19:45:00,7.163,286.39,0.4657,87.66,1.84,0,0,268.17,373.7
2015-07-27T20:15:00,13.988,285.68,0.498,87.68,2.43,0,0,265.37,367.27
2015-07-27T20:45:00,12.623,285.17,0.5521,87.7,2.22,0,0,264.33,363.17
2015-07-27T21:15:00,7.156,284.38,0.5766,87.71,1.15,0,0,262.27,356.87
2015-07-27T21:45:00,2.703,284.38,0.5753,87.73,0.41,0,0,262.53,352.4
2015-07-27T22:15:00,1.442,284.48,0.5715,87.72,2.19,0,0,262.8,351.23
2015-07-27T22:45:00,0.18,283.5,0.6,87.73,1.79,0,0,261.6,347.03
2015-07-27T23:15:00,2.11,283.12,0.6204999999999999,87.74,1.69,0,0,259.6,344.17
2015-07-27T23:45:00,2.926,282.73,0.6368,87.74,1.83,0,0,257.67,342.07
2015-07-28T00:15:00,3.742,282.47,0.6542,87.73,1.66,0,0,256.8,339.53
2015-07-28T00:45:00,0.192,282.36,0.6575,87.73,2.3,0,0,256.83,339.47
2015-07-28T01:15:00,0.086,281.77,0.6807,87.74,2.51,0,0,255.77,340.03
2015-07-28T01:45:00,0.023,281.68,0.6886,87.74,2.38,0,0,255.53,339.73
2015-07-28T02:15:00,0.072,281.66,0.6949,87.74,2.2,0,0,256.17,338.93
2015-07-28T02:45:00,2.921,281.97,0.6776000000000001,87.76,1.88,0,0,257.07,337
2015-07-28T03:15:00,0.963,281.97,0.6747,87.77,1.83,0,0,257.23,336.27
2015-07-28T03:45:00,0.091,281.71,0.6919,87.75,2.56,0,0,257.3,337.3
2015-07-28T04:15:00,0.253,281.56,0.7014,87.76,3.09,0,0,256.8,338.53
2015-07-28T04:45:00,1.881,281.38,0.7081000000000001,87.77,2.66,0,0,257.3,338.27
2015-07-28T05:15:00,-1.717,281.43,0.6905,87.78,2.05,44.953,13.983,256.9,338.33
2015-07-28T05:45:00,-4.088,281.86,0.6718000000000001,87.79,1.67,119.67,23.81,258.17,342.33
2015-07-28T06:15:00,-10.788,282.8,0.6285000000000001,87.8,1.24,209.1,31.337,260.97,351.17
2015-07-28T06:45:00,-12.254,283.46,0.6003000000000001,87.81,1.02,304.73,37.507,263.8,360.47
2015-07-28T07:15:00,-10.245,284.77,0.523,87.82,0.36,401.97,43.4,267.33,370.33
2015-07-28T07:45:00,-10.002,285.29,0.5117,87.83,1.05,500.3,51.47,270.5,378
2015-07-28T08:15:00,-14.048,286.25,0.4949,87.83,1.81,595.67,60.49,272.83,384.6
2015-07-28T08:45:00,-14.983,286.91,0.45159999999999995,87.81,1.8,684.27,67.94,274,390.57
2015-07-28T09:15:00,-14.21,287.45,0.43170000000000003,87.8,1.91,761.53,76.503,277.4,397.1
2015-07-28T09:45:00,-13.476,288.72,0.37979999999999997,87.8,1.62,826.33,83.767,282.4,405
2015-07-28T10:15:00,-13.214,289.63,0.3564,87.79,1.79,881,84.467,286.73,414.37
2015-07-28T10:45:00,-13.642,290.48,0.3467,87.79,2.19,922.67,84.633,291.47,423.37
2015-07-28T11:15:00,-11.388,291.44,0.3068,87.79,1.99,953.33,83.3,294.03,431.27
2015-07-28T11:45:00,-6.955,292.04,0.2676,87.78,1.86,967.67,82.333,296.67,436.33
2015-07-28T12:15:00,-3.136,292.66,0.2729,87.78,2.76,969,83.367,299.77,441.1
2015-07-28T12:45:00,-2.998,293.18,0.2583,87.76,3.04,956.33,82.233,301.87,443.87
2015-07-28T13:15:00,-4.464,294.11,0.2249,87.76,2.98,930,80.673,303.6,448.13
2015-07-28T13:45:00,-2.751,294.68,0.21600000000000003,87.75,2.81,889.33,78.337,305.57,449.83
2015-07-28T14:15:00,-3.296,294.98,0.2095,87.73,2.52,835.67,74.707,306.63,449.3
2015-07-28T14:45:00,-1.097,295.25,0.18489999999999998,87.72,3.39,774.7,73.26,305.2,448.6
2015-07-28T15:15:00,-0.7,295.26,0.1764,87.71,3.6,701.37,69.47,303.53,446.63
2015-07-28T15:45:00,-2.287,295.37,0.1875,87.7,2.97,616.03,63.583,304.6,444.53
2015-07-28T16:15:00,-1.138,295.33,0.18230000000000002,87.7,3.64,526.4,57.91,304.2,440.13
2015-07-28T16:45:00,1.818,295.38,0.17350000000000002,87.69,3.47,432,52.52,301.53,436.9
2015-07-28T17:15:00,2.417,295.39,0.17120000000000002,87.7,3.49,306.73,45.317,297.6,431.47
2015-07-28T17:45:00,2.022,295.17,0.18,87.69,3.16,241.2,36.937,299.27,428.93
2015-07-28T18:15:00,4.722,294.83,0.20010000000000003,87.69,3.88,152.53,30.497,299.67,424.63
2015-07-28T18:45:00,3.147,294.41,0.20739999999999997,87.71,3.01,44.783,18.733,297.27,417.7
2015-07-28T19:15:00,4.035,293.72,0.2164,87.71,2.49,7.7973,4.4173,295.47,409.4
2015-07-28T19:45:00,5.064,293.01,0.23620000000000002,87.71,2.59,0,0,293.53,397.53
2015-07-28T20:15:00,5.615,292.52,0.2539,87.74,2.93,0,0,291.6,392.67
2015-07-28T20:45:00,5.571,292.08,0.2631,87.77,3.15,0,0,289.83,390.73
2015-07-28T21:15:00,5.511,291.41,0.28309999999999996,87.79,3.45,0,0,287.67,388.8
2015-07-28T21:45:00,5.451,290.94,0.3049,87.8,3.45,0,0,288.03,388
2015-07-28T22:15:00,5.395,290.76,0.3177,87.79,3.56,0,0,287.5,387.97
2015-07-28T22:45:00,5.348,290.55,0.32770000000000005,87.8,3.51,0,0,287.27,387.1
2015-07-28T23:15:00,5.307,290.44,0.3248,87.81,3.13,0,0,285.43,383.5
2015-07-28T23:45:00,5.274,290.36,0.32659999999999995,87.81,2.28,0,0,283.3,378.67
2015-07-29T00:15:00,5.248,290.35,0.3239,87.81,2.83,0,0,282.37,376.77
2015-07-29T00:45:00,5.21,290.38,0.32049999999999995,87.8,3.15,0,0,283.37,378.57
2015-07-29T01:15:00,5.169,290.04,0.32630000000000003,87.78,2.77,0,0,282.4,374.57
2015-07-29T01:45:00,5.134,289.28,0.34049999999999997,87.77,1.06,0,0,280.87,366.6
2015-07-29T02:15:00,5.11,289.81,0.3372,87.76,2.33,0,0,280.5,365.67
2015-07-29T02:45:00,5.082,289.7,0.3428,87.76,2.2,0,0,280.43,365.17
2015-07-29T03:15:00,5.047,289.6,0.3479,87.76,2.77,0,0,279.53,366.73
2015-07-29T03:45:00,5.009,289.75,0.34020000000000006,87.76,3.29,0,0,279,368.57
2015-07-29T04:15:00,4.974,289.63,0.3414,87.75,3.01,0,0,278.47,369.13
2015-07-29T04:45:00,1.949,289.36,0.3481,87.74,2.78,0,0,277.03,366.97
2015-07-29T05:15:00,-1.077,289.72,0.3336,87.76,2.8,43.263,14.087,276.5,368.53
2015-07-29T05:45:00,-2.541,289.84,0.32780000000000004,87.79,2.52,118.97,24.707,276.67,374.43
2015-07-29T06:15:00,-3.936,290.07,0.32880000000000004,87.81,2.19,210.57,33.153,277.67,382.27
2015-07-29T06:45:00,-2.909,290.45,0.3239,87.83,2.27,309.17,40.233,279.4,391.83
2015-07-29T07:15:00,-3.409,290.85,0.3037,87.84,2.35,410.13,47.86,281.77,401.53
2015-07-29T07:45:00,-5.612,291.2,0.2924,87.86,1.68,507.77,54.913,284.77,408.93
2015-07-29T08:15:00,-6.788,292.07,0.2872,87.84,1.71,600.13,62.013,288.93,416.2
2015-07-29T08:45:00,-9.54,293.13,0.2691,87.84,2.19,687.83,69.63,293.1,424.8
2015-07-29T09:15:00,-6.457,293.41,0.2622,87.84,2.51,765.33,78.603,295.87,430.17
2015-07-29T09:45:00,-3.229,293.94,0.2565,87.84,2.59,832.33,86.667,298.43,436.4
2015-07-29T10:15:00,-2.349,294.64,0.2352,87.83,2.4,886.33,86.6,301.33,444.13
2015-07-29T10:45:00,-0.391,295.44,0.21710000000000002,87.82,2.45,930,86.867,304.53,451.93
2015-07-29T11:15:00,0.606,296.32,0.19879999999999998,87.8,2.59,959,84.833,307.43,460.47
2015-07-29T11:45:00,-3.438,296.75,0.1795,87.78,2.75,976,85.333,308.57,464.33
2015-07-29T12:15:00,-1.373,297.21,0.16519999999999999,87.77,2.61,977.33,85.167,309.73,468.07
2015-07-29T12:45:00,-1.31,297.92,0.1508,87.76,2.62,966.33,83.9,310.47,472.2
2015-07-29T13:15:00,0.326,298.42,0.13269999999999998,87.75,2.32,939,81.413,308.7,471.43
2015-07-29T13:45:00,0.671,299.05,0.125,87.74,2.27,896.33,79.093,313.2,475.27
2015-07-29T14:15:00,1.742,299.37,0.1368,87.71,2.83,839.67,76.27,317.2,477
2015-07-29T14:45:00,1.144,299.71,0.115,87.69,2.74,778.13,73.99,314.43,476.53
2015-07-29T15:15:00,0.658,299.96,0.1133,87.66,2.77,704.23,69.63,314.87,474.93
2015-07-29T15:45:00,0.417,300.12,0.1197,87.65,2.51,619.33,63.773,315.67,471.63
2015-07-29T16:15:00,2.909,300.38,0.1259,87.64,3.41,530.53,58.933,314.2,467.3
2015-07-29T16:45:00,1.689,300.2,0.1207,87.63,3.58,436.1,53.64,313.03,464.33
2015-07-29T17:15:00,1.718,299.98,0.12179999999999999,87.62,3.74,303.3,46.65,311.2,457.7
2015-07-29T17:45:00,3.837,299.74,0.1309,87.62,3.54,240.63,37.733,313.03,453.9
2015-07-29T18:15:00,5.629,299.37,0.1321,87.62,3.3,151.6,30.863,313.1,449.43
2015-07-29T18:45:00,4.868,298.75,0.1343,87.63,2.8,43.883,19.267,310.13,440.93
2015-07-29T19:15:00,5.223,298.12,0.13970000000000002,87.63,2.54,7.0977,4.3583,308.07,429.4
2015-07-29T19:45:00,4.334,297.7,0.1407,87.63,2.75,0,0,307.63,418.07
2015-07-29T20:15:00,5.936,297.26,0.1434,87.65,3.16,0,0,306.77,411.67
2015-07-29T20:45:00,5.88,296.6,0.1518,87.67,3.09,0,0,304.03,408.47
2015-07-29T21:15:00,5.809,296.18,0.1586,87.68,3.34,0,0,303.07,406.73
2015-07-29T21:45:00,5.746,295.74,0.1674,87.68,3,0,0,300.83,405.23
2015-07-29T22:15:00,5.687,295.49,0.171,87.69,3.19,0,0,300.37,402.97
2015-07-29T22:45:00,5.634,295.29,0.17120000000000002,87.69,2.97,0,0,299.43,400.4
2015-07-29T23:15:00,5.588,295.3,0.17129999999999998,87.69,3.05,0,0,298.77,399.07
2015-07-29T23:45:00,5.544,295.33,0.1732,87.69,3.29,0,0,298.63,398.47
2015-07-30T00:15:00,5.508,295.42,0.1753,87.69,2.98,0,0,298.23,396.33
2015-07-30T00:45:00,5.467,295.23,0.18359999999999999,87.69,2.28,0,0,297.83,391.63
2015-07-30T01:15:00,5.434,295.64,0.17629999999999998,87.69,2.2,0,0,298.5,390.83
2015-07-30T01:45:00,5.403,295.69,0.1732,87.68,1.44,0,0,298.23,389.53
2015-07-30T02:15:00,5.369,295.91,0.1721,87.67,1.7,0,0,298.57,387.37
2015-07-30T02:45:00,5.336,295.78,0.1729,87.66,1.57,0,0,298.7,386.77
2015-07-30T03:15:00,5.3,295.38,0.1801,87.66,0.48,0,0,299.13,387
2015-07-30T03:45:00,5.267,295.3,0.17980000000000002,87.66,0.6,0,0,298.33,386.63
2015-07-30T04:15:00,5.236,294.93,0.18530000000000002,87.66,0.19,0,0,297.8,386.37
2015-07-30T04:45:00,2.025,294.7,0.193,87.66,0.55,0,0,297.17,386.8
2015-07-30T05:15:00,-1.187,294.38,0.1882,87.69,1.54,40.843,13.89,295.83,384.2
2015-07-30T05:45:00,1.328,294.09,0.1757,87.72,0.04,112.57,23.023,294.47,388.57
2015-07-30T06:15:00,-5.102,294.63,0.17329999999999998,87.73,0.73,204.1,31.477,296.3,399.4
2015-07-30T06:45:00,-7.28,294.95,0.1826,87.75,0.9,301.83,38.187,297.7,412.5
2015-07-30T07:15:00,-6.086,295.45,0.1884,87.76,1.21,401.8,45.473,300.03,424.27
2015-07-30T07:45:00,-3.086,295.87,0.1886,87.76,1.63,501.47,54.237,302.83,433.7
2015-07-30T08:15:00,-4.687,296.73,0.1721,87.76,1.84,596.23,62.373,305.37,441.43
2015-07-30T08:45:00,-4.339,297.24,0.1664,87.76,1.94,683.3,69.727,308.4,448.7
2015-07-30T09:15:00,-1.755,298.14,0.16149999999999998,87.76,2.04,761.43,79.193,312.37,457.03
2015-07-30T09:45:00,-2.601,299.07,0.1525,87.76,1.85,828,85.9,316.57,465.93
2015-07-30T10:15:00,-1.318,300.03,0.1433,87.76,2.33,884,86.867,319.33,474.3
2015-07-30T10:45:00,0.491,301.5,0.1308,87.76,1.58,924,85.7,323.17,485.1
2015-07-30T11:15:00,-0.186,302.03,0.1255,87.74,2.13,951.67,83.833,329.1,493.73
2015-07-30T11:45:00,1.505,302.65,0.1204,87.73,2.92,968,85.2,332.13,500.73
2015-07-30T12:15:00,0.565,303.24,0.1107,87.71,2.94,970.33,85.433,334,504.8
2015-07-30T12:45:00,-0.307,303.78,0.10880000000000001,87.69,2.59,952,82.633,335.8,505.47
2015-07-30T13:15:00,1.08,304.08,0.10769999999999999,87.67,2.69,919,79.473,339.43,506.33
2015-07-30T13:45:00,1.631,304.47,0.1057,87.64,2.87,881.33,77.743,340.9,507.13
2015-07-30T14:15:00,0.965,304.97,0.10039999999999999,87.61,4,830,77.03,339.43,506.4
2015-07-30T14:45:00,1.455,305.28,0.0955,87.59,3.3,766.13,73.58,341.1,506.7
2015-07-30T15:15:00,1.234,305.52,0.0955,87.57,2.77,690.77,68.193,343.57,507.27
2015-07-30T15:45:00,3.072,305.7,0.0849,87.56,3.87,609.83,64.613,337.5,502.33
2015-07-30T16:15:00,2.469,305.37,0.1023,87.56,3.32,516.1,57.123,342.63,497.27
2015-07-30T16:45:00,3.359,305.38,0.1092,87.56,3.21,407.9,51.68,344.77,495.1
2015-07-30T17:15:00,7.009,304.88,0.1166,87.55,3.77,277.27,44.84,340.8,486.47
2015-07-30T17:45:00,8.296,304.33,0.1255,87.55,3.51,233.97,36.523,339.93,480.03
2015-07-30T18:15:00,5.345,303.63,0.1316,87.55,3.46,146.57,29.94,337.27,474.07
2015-07-30T18:45:00,8.867,302.9,0.1356,87.56,3.3,48.417,18.927,332.73,463.43
2015-07-30T19:15:00,9.852,302,0.14529999999999998,87.58,2.28,15.35,5.8123,337.47,455.7
2015-07-30T19:45:00,10.595,301.17,0.1562,87.6,1.98,0,0,341.83,446.23
2015-07-30T20:15:00,8.374,301.09,0.1609,87.63,1.8,0,0,340.93,437.27
2015-07-30T20:45:00,6.273,300.62,0.1789,87.67,2.4,0,0,344.87,434.17
2015-07-30T21:15:00,6.218,299.75,0.1971,87.69,2.46,0,0,347.8,431.07
2015-07-30T21:45:00,6.158,299.65,0.1974,87.69,2.75,0,0,344.6,429.07
2015-07-30T22:15:00,6.106,299.45,0.19510000000000002,87.69,2.38,0,0,336.33,425.63
2015-07-30T22:45:00,6.062,299.5,0.1863,87.7,2.73,0,0,331.93,422.37
2015-07-30T23:15:00,6.018,299.38,0.1771,87.7,2.06,0,0,327.43,419.27
2015-07-30T23:45:00,5.973,299.53,0.1723,87.71,2.56,0,0,326.07,419.53
2015-07-31T00:15:00,5.929,299.4,0.1707,87.71,2.9,0,0,325.23,417.9
2015-07-31T00:45:00,5.88,299.1,0.1716,87.7,1.81,0,0,323.47,412.1
2015-07-31T01:15:00,5.843,299.31,0.16670000000000001,87.69,1.73,0,0,323.03,410.1
2015-07-31T01:45:00,5.809,299.25,0.1648,87.69,1.55,0,0,322.6,408.2
2015-07-31T02:15:00,5.775,299.09,0.16519999999999999,87.68,1.63,0,0,323.1,407.07
2015-07-31T02:45:00,5.736,299.06,0.166,87.69,1.27,0,0,323.57,406.53
2015-07-31T03:15:00,5.702,298.96,0.1673,87.68,1.26,0,0,323.8,406.57
2015-07-31T03:45:00,5.668,298.71,0.16649999999999998,87.68,1.96,0,0,325.83,406.43
2015-07-31T04:15:00,5.636,298.4,0.1677,87.68,1.54,0,0,322.47,405.1
2015-07-31T04:45:00,1.781,298.11,0.17149999999999999,87.67,1.49,0,0,319.53,404.3
2015-07-31T05:15:00,-0.936,298.17,0.16879999999999998,87.68,1.36,24.64,7.958,319.43,404.47
2015-07-31T05:45:00,-2.757,298.25,0.1612,87.7,1.28,86.94,18.343,319.9,409.83
2015-07-31T06:15:00,-5.099,298.24,0.1583,87.72,1.48,167.5,27.03,319.9,417.23
2015-07-31T06:45:00,-6.177,298.42,0.1637,87.73,1.43,256.6,34.657,321.4,428.17
2015-07-31T07:15:00,-5.828,298.58,0.1617,87.74,1.61,346.97,41.937,323.07,439.6
2015-07-31T07:45:00,-6.384,298.98,0.1677,87.75,1.32,435.67,49.177,325.47,449.73
2015-07-31T08:15:00,-4.834,299.45,0.16390000000000002,87.74,1.46,538.93,57.607,328.2,457.57
2015-07-31T08:45:00,-10.798,300.25,0.1572,87.74,1.22,632.87,64.823,333.3,466.1
2015-07-31T09:15:00,-5.261,300.99,0.1548,87.73,1.96,710.6,74.027,337.13,474.13
2015-07-31T09:45:00,0.678,301.51,0.15039999999999998,87.73,2.32,783.47,81.35,340.3,481.2
2015-07-31T10:15:00,2.065,301.89,0.1429,87.72,2.75,823.67,80.93,342.57,486.6
2015-07-31T10:45:00,3.121,302.33,0.141,87.7,2.82,886,83.033,342.5,491.1
2015-07-31T11:15:00,2.869,303.08,0.1364,87.68,3.09,934.67,83.667,348.97,501.63
2015-07-31T11:45:00,4.276,303.65,0.134,87.66,2.92,933,82.3,349.47,504.97
2015-07-31T12:15:00,2.261,304.1,0.131,87.64,2.17,787.67,67.37,353.33,503.07
2015-07-31T12:45:00,1.649,304.14,0.1367,87.62,2.84,426,37.64,365.6,491.53
2015-07-31T13:15:00,-5.511,304.43,0.1322,87.6,1.87,710.97,64.413,372.17,499.8
2015-07-31T13:45:00,0.471,305.08,0.1298,87.57,3.34,635.53,57.497,374.83,504.03
2015-07-31T14:15:00,7.503,304.82,0.1332,87.54,1.49,296.57,28.243,382.77,490.83
2015-07-31T14:45:00,3.537,305.51,0.1258,87.52,2.45,791.93,76.973,376.27,507.7
2015-07-31T15:15:00,2.082,305.56,0.127,87.48,3.45,723.83,71.547,369.57,507.87
2015-07-31T15:45:00,3.312,305.48,0.1322,87.47,3.13,599.4,62.01,357.97,502.97
2015-07-31T16:15:00,3.984,305.2,0.13970000000000002,87.46,3.37,501.93,54.58,354.77,496.2
2015-07-31T16:45:00,7.087,304.81,0.1474,87.45,3.4,395.93,50.627,352.37,490.07
2015-07-31T17:15:00,5.96,304.41,0.15310000000000001,87.44,3.39,261.27,42.99,349.6,484.37
2015-07-31T17:45:00,5.86,303.94,0.1588,87.42,3.18,232,36.18,348.83,480.07
2015-07-31T18:15:00,6.889,303.35,0.1603,87.42,3.03,143.33,28.643,347.33,474.93
2015-07-31T18:45:00,6.775,302.51,0.1589,87.42,2.28,47.593,18.203,342.8,465.73
2015-07-31T19:15:00,2.514,301.89,0.162,87.45,1.87,9.2443,4.126,340.1,454.67
2015-07-31T19:45:00,4.29,300.87,0.1678,87.43,2.68,0,0,336.5,442.13
2015-07-31T20:15:00,3.424,300.31,0.1751,87.45,1.79,0,0,335.13,436.07
2015-07-31T20:45:00,2.558,300.21,0.17079999999999998,87.48,2.45,0,0,331.97,426.83
2015-07-31T21:15:00,1.692,299.59,0.1728,87.48,0.86,0,0,328.37,420.4
2015-07-31T21:45:00,2.781,298.91,0.1666,87.46,2.24,0,0,329.8,423.73
2015-07-31T22:15:00,1.67,298.65,0.1635,87.46,2,0,0,327.93,422.7
2015-07-31T22:45:00,2.841,298.74,0.1588,87.45,1.74,0,0,325.03,421.63
2015-07-31T23:15:00,2.671,297.81,0.166,87.46,2.13,0,0,321.47,415.97
2015-07-31T23:45:00,0.313,297.5,0.1673,87.45,2.2,0,0,320.6,412.07
2015-08-01T00:15:00,0.506,298.21,0.159,87.42,1.92,0,0,321.23,411.67
2015-08-01T00:45:00,1.032,297.49,0.16269999999999998,87.41,2.71,0,0,318.9,411.37
2015-08-01T01:15:00,0.419,296.39,0.16829999999999998,87.4,3.06,0,0,315.07,409.7
2015-08-01T01:45:00,0.52,296.61,0.16760000000000003,87.38,2.39,0,0,313.93,406.7
2015-08-01T02:15:00,0.749,296.59,0.18710000000000002,87.37,2.85,0,0,312.73,405.4
2015-08-01T02:45:00,3.812,296.4,0.1864,87.36,1.84,0,0,311,400.17
2015-08-01T03:15:00,1.438,296.58,0.1801,87.35,2.25,0,0,308.4,398.73
2015-08-01T03:45:00,0.327,296.02,0.18280000000000002,87.35,2.47,0,0,305.77,400.07
2015-08-01T04:15:00,0.02,295.7,0.18539999999999998,87.35,2.99,0,0,306.2,400.07
2015-08-01T04:45:00,0.146,295.57,0.1889,87.36,3.04,0,0,306.77,400.67
2015-08-01T05:15:00,-1.568,295.56,0.1789,87.37,2.89,31.533,10.144,305.03,400.63
2015-08-01T05:45:00,-4.179,295.6,0.1672,87.39,2.74,100.89,21.44,304.23,404
2015-08-01T06:15:00,-5.712,295.59,0.16829999999999998,87.4,2.39,187.6,30.657,305.07,409.8
2015-08-01T06:45:00,-5.034,295.82,0.1722,87.42,2.39,288.93,39.037,305.7,419.5
2015-08-01T07:15:00,-5.155,296.25,0.1625,87.43,1.77,369.33,44.023,307.37,428.9
2015-08-01T07:45:00,-8.577,296.9,0.1598,87.44,1.45,441.67,49.813,310.63,437.47
2015-08-01T08:15:00,-4.788,297.79,0.1467,87.43,1.25,479,53.88,315.87,446.37
2015-08-01T08:45:00,-7.522,298.61,0.1494,87.42,1.32,479.3,53.583,323.2,452.3
2015-08-01T09:15:00,-7.772,299.11,0.15,87.42,1.96,500.7,55.543,333.03,456.3
2015-08-01T09:45:00,-1.235,299.35,0.1481,87.42,1.86,448.6,47.387,339.5,458.83
2015-08-01T10:15:00,-3.989,300.17,0.1445,87.42,2.08,758.07,80.143,336.9,472.37
2015-08-01T10:45:00,-1.759,301.32,0.13140000000000002,87.41,1.62,853.67,83.633,336.83,483.47
2015-08-01T11:15:00,-5.491,302.41,0.12480000000000001,87.38,1.7,927,84.3,339.67,495.8
2015-08-01T11:45:00,-1.896,303.47,0.11539999999999999,87.35,1.96,910.67,81.83,344.83,502.6
2015-08-01T12:15:00,2.836,304.42,0.11220000000000001,87.33,1.61,940,83.9,349.73,509.1
2015-08-01T12:45:00,2.215,304.98,0.10060000000000001,87.3,2.26,907.67,78.973,349.83,514.3
2015-08-01T13:15:00,-1.809,305.63,0.1043,87.28,2.47,879,77.403,352.07,514.2
2015-08-01T13:45:00,4.555,305.8,0.1052,87.26,2.9,840,76.03,351.53,513.23
2015-08-01T14:15:00,2.405,305.65999999999997,0.1035,87.23,2.67,763.27,72.253,352.63,511.57
2015-08-01T14:45:00,4.438,305.65,0.1045,87.2,2.72,458.07,43.627,355.1,501.03
2015-08-01T15:15:00,2.13,305.65,0.1059,87.18,2.25,440.97,45.043,358.2,499.1
2015-08-01T15:45:00,3.957,305.72,0.10099999999999999,87.17,2.65,392.13,40.443,365.77,499.03
2015-08-01T16:15:00,3.68,305.32,0.1042,87.16,2.55,428.1,50.15,354.37,494.7
2015-08-01T16:45:00,3.308,305.43,0.0956,87.14,3.31,423.5,53.633,350.77,494.57
2015-08-01T17:15:00,-0.442,305.36,0.0928,87.14,2.33,284.63,45.473,349.2,491.17
2015-08-01T17:45:00,4.157,305.07,0.1116,87.14,2.3,219,35.01,348.23,486.93
2015-08-01T18:15:00,9.239,304.32,0.1213,87.14,1.95,123.2,25.313,341.63,476.43
2015-08-01T18:45:00,8.639,303.38,0.1294,87.14,2.07,37.747,13.013,335.4,464.6
2015-08-01T19:15:00,8.955,302.25,0.1411,87.14,0.94,6.8403,2.3947,338,452.43
2015-08-01T19:45:00,9.288,301.47,0.1586,87.16,1.32,0,0,339.93,442.77
2015-08-01T20:15:00,9.622,299.34,0.2169,87.17,2.46,0,0,335.83,435.93
2015-08-01T20:45:00,4.452,298.62,0.23260000000000003,87.18,2.1,0,0,335.3,433.53
2015-08-01T21:15:00,0.116,298.3,0.23559999999999998,87.18,1.5,0,0,338.33,427.23
2015-08-01T21:45:00,1.314,298.61,0.223,87.17,1.49,0,0,342.4,425.17
2015-08-01T22:15:00,0.421,299.96,0.1801,87.15,0.6,0,0,349.13,422.5
2015-08-01T22:45:00,0.764,300.12,0.16469999999999999,87.16,1.05,0,0,341.07,418.17
